validdate;t_2m:C;precip_1h:mm;effective_cloud_cover:octas;wind_speed_10m:ms;wind_dir_10m:d
2017-07-07T20:00:00Z;17.1;0.00;4;3.1;283.4
2017-07-07T21:00:00Z;16.3;0.00;4;3.5;281.1
2017-07-07T22:00:00Z;16.0;0.00;5;3.9;278.2
2017-07-07T23:00:00Z;16.1;0.00;7;4.4;275.8
2017-07-08T00:00:00Z;16.2;0.00;8;4.8;273.8
2017-07-08T01:00:00Z;16.0;0.00;7;4.8;272.7
2017-07-08T02:00:00Z;16.0;0.29;6;4.7;271.6
2017-07-08T03:00:00Z;16.3;0.01;6;4.7;270.4
2017-07-08T04:00:00Z;16.9;0.00;5;5.2;266.4
2017-07-08T05:00:00Z;17.5;0.00;3;5.7;263.0
2017-07-08T06:00:00Z;18.2;0.00;2;6.1;260.2
2017-07-08T07:00:00Z;18.4;0.00;3;6.3;266.7
2017-07-08T08:00:00Z;18.6;0.00;3;6.6;272.9
2017-07-08T09:00:00Z;18.8;0.00;3;6.8;278.6
2017-07-08T10:00:00Z;19.1;0.00;3;6.6;285.0
2017-07-08T11:00:00Z;19.3;0.00;2;6.5;291.7
2017-07-08T12:00:00Z;19.4;0.00;2;6.3;298.7
2017-07-08T13:00:00Z;19.2;0.00;1;6.2;302.5
2017-07-08T14:00:00Z;18.9;0.00;1;6.2;306.4
2017-07-08T15:00:00Z;18.5;0.00;1;6.1;310.4
2017-07-08T16:00:00Z;17.7;0.00;1;5.9;322.1
2017-07-08T17:00:00Z;17.0;0.00;2;5.7;335.1
2017-07-08T18:00:00Z;16.2;0.00;3;5.5;348.4
2017-07-08T19:00:00Z;15.7;0.00;2;4.8;349.6
2017-07-08T20:00:00Z;15.1;0.00;2;4.1;351.1
2017-07-08T21:00:00Z;14.2;0.00;2;3.3;353.4
2017-07-08T22:00:00Z;13.8;0.00;1;2.7;350.5
2017-07-08T23:00:00Z;13.7;0.00;1;2.1;345.7
2017-07-09T00:00:00Z;13.6;0.00;0;1.4;336.7
2017-07-09T01:00:00Z;13.3;0.00;0;1.3;312.5
2017-07-09T02:00:00Z;13.2;0.00;0;1.3;263.7
2017-07-09T03:00:00Z;13.6;0.00;1;1.2;228.3
2017-07-09T04:00:00Z;14.2;0.00;1;1.4;202.9
2017-07-09T05:00:00Z;14.7;0.00;1;1.7;184.1
2017-07-09T06:00:00Z;15.2;0.00;2;2.0;172.0
2017-07-09T07:00:00Z;16.0;0.00;3;2.1;169.6
2017-07-09T08:00:00Z;16.7;0.00;5;2.2;167.4
2017-07-09T09:00:00Z;17.3;0.00;6;2.3;165.5
2017-07-09T10:00:00Z;17.9;0.00;7;2.0;173.4
2017-07-09T11:00:00Z;18.4;0.00;7;1.7;281.4
2017-07-09T12:00:00Z;18.9;0.00;8;1.4;327.3
2017-07-09T13:00:00Z;18.9;0.00;5;1.8;348.6
2017-07-09T14:00:00Z;18.7;0.00;3;2.1;3.8
2017-07-09T15:00:00Z;18.3;0.00;0;2.4;13.9
2017-07-09T16:00:00Z;18.1;0.00;0;2.4;20.6
2017-07-09T17:00:00Z;17.8;0.00;1;2.3;27.7
2017-07-09T18:00:00Z;17.5;0.00;1;2.3;35.0
2017-07-09T19:00:00Z;16.9;0.00;2;2.2;42.9
2017-07-09T20:00:00Z;16.4;0.00;3;2.2;51.3
2017-07-09T21:00:00Z;15.6;0.00;4;2.1;59.9
2017-07-09T22:00:00Z;15.3;0.00;4;2.5;56.3
2017-07-09T23:00:00Z;15.3;0.00;4;2.9;53.5
2017-07-10T00:00:00Z;15.3;0.00;4;3.2;51.4
2017-07-10T01:00:00Z;15.4;0.00;4;3.4;55.8
2017-07-10T02:00:00Z;15.7;0.00;4;3.6;59.8
2017-07-10T03:00:00Z;16.4;0.00;5;3.8;63.4
2017-07-10T04:00:00Z;16.8;0.00;5;4.2;66.6
2017-07-10T05:00:00Z;17.1;0.00;5;4.6;69.2
2017-07-10T06:00:00Z;17.4;0.00;6;5.1;71.3
2017-07-10T07:00:00Z;17.6;0.00;7;4.9;72.3
2017-07-10T08:00:00Z;17.6;0.00;7;4.6;73.5
2017-07-10T09:00:00Z;17.7;0.00;8;4.4;74.7
2017-07-10T10:00:00Z;18.2;0.00;7;4.0;71.3
2017-07-10T11:00:00Z;18.7;0.00;7;3.5;67.1
2017-07-10T12:00:00Z;19.2;0.00;6;3.1;61.7
2017-07-10T13:00:00Z;19.5;0.00;5;3.1;60.9
2017-07-10T14:00:00Z;19.7;0.00;4;3.1;60.0
2017-07-10T15:00:00Z;19.7;0.00;4;3.1;59.1
2017-07-10T16:00:00Z;19.3;0.00;4;3.0;67.5
2017-07-10T17:00:00Z;18.9;0.00;4;3.0;76.3
2017-07-10T18:00:00Z;18.5;0.00;4;3.0;85.0
2017-07-10T19:00:00Z;18.2;0.00;5;3.2;107.4
2017-07-10T20:00:00Z;17.9;0.28;6;3.4;129.8
2017-07-10T21:00:00Z;17.6;0.09;7;3.6;146.9
2017-07-10T22:00:00Z;17.2;0.18;7;3.3;169.1
2017-07-10T23:00:00Z;17.0;0.00;7;3.0;225.8
2017-07-11T00:00:00Z;16.8;0.01;8;2.7;266.0
2017-07-11T01:00:00Z;16.5;0.15;7;3.2;235.3
2017-07-11T02:00:00Z;16.5;0.00;6;3.6;208.9
2017-07-11T03:00:00Z;16.8;0.00;5;4.1;192.8
2017-07-11T04:00:00Z;17.2;0.00;5;4.9;211.1
2017-07-11T05:00:00Z;17.4;0.00;5;5.7;224.6
2017-07-11T06:00:00Z;17.6;0.00;6;6.6;234.1
2017-07-11T07:00:00Z;17.9;0.00;6;6.4;242.2
2017-07-11T08:00:00Z;18.3;0.04;6;6.2;251.1
2017-07-11T09:00:00Z;18.6;2.97;6;6.1;260.2
2017-07-11T10:00:00Z;19.0;0.81;5;6.2;256.5
2017-07-11T11:00:00Z;19.3;0.00;5;6.2;252.9
2017-07-11T12:00:00Z;19.5;0.00;5;6.3;249.5
2017-07-11T13:00:00Z;19.0;0.00;6;6.8;257.0
2017-07-11T14:00:00Z;18.5;0.00;7;7.2;263.6
2017-07-11T15:00:00Z;18.1;0.00;8;7.6;269.5
2017-07-11T16:00:00Z;17.9;0.00;7;7.1;270.4
2017-07-11T17:00:00Z;17.5;0.00;4;6.7;271.5
2017-07-11T18:00:00Z;17.0;0.00;2;6.2;272.8
2017-07-11T19:00:00Z;16.5;0.00;3;5.1;268.8
2017-07-11T20:00:00Z;16.0;0.00;4;4.0;262.4
2017-07-11T21:00:00Z;15.2;0.00;5;2.9;251.1
2017-07-11T22:00:00Z;14.9;0.00;5;3.0;224.2
2017-07-11T23:00:00Z;14.9;0.09;6;3.1;193.4
2017-07-12T00:00:00Z;14.8;0.63;8;3.3;171.6
2017-07-12T01:00:00Z;15.0;0.99;8;3.8;179.9
2017-07-12T02:00:00Z;15.2;1.29;8;4.3;186.4
2017-07-12T03:00:00Z;15.5;0.14;8;4.8;191.3
2017-07-12T04:00:00Z;15.6;0.11;8;5.1;185.7
2017-07-12T05:00:00Z;15.6;0.10;8;5.3;180.6
2017-07-12T06:00:00Z;15.5;0.00;8;5.6;176.1
2017-07-12T07:00:00Z;15.7;0.07;8;5.4;185.9
2017-07-12T08:00:00Z;16.0;0.18;8;5.2;197.1
2017-07-12T09:00:00Z;16.3;1.05;8;4.9;209.0
2017-07-12T10:00:00Z;15.9;0.90;8;6.7;296.2
2017-07-12T11:00:00Z;15.4;0.12;8;8.5;2.2
2017-07-12T12:00:00Z;15.0;0.00;8;10.3;8.4
2017-07-12T13:00:00Z;15.4;0.00;8;10.7;2.2
2017-07-12T14:00:00Z;15.7;0.00;8;11.0;356.5
2017-07-12T15:00:00Z;16.0;0.00;7;11.4;351.1
2017-07-12T16:00:00Z;16.1;0.00;7;11.6;345.3
2017-07-12T17:00:00Z;16.1;0.00;6;11.7;339.5
2017-07-12T18:00:00Z;15.9;0.00;4;11.9;334.0
2017-07-12T19:00:00Z;15.5;0.00;5;11.6;332.5
2017-07-12T20:00:00Z;15.2;0.00;5;11.4;331.0
2017-07-12T21:00:00Z;14.6;0.00;6;11.1;329.5
2017-07-12T22:00:00Z;14.4;0.00;6;10.9;326.7
2017-07-12T23:00:00Z;14.5;0.00;6;10.6;323.8
2017-07-13T00:00:00Z;14.5;0.00;6;10.4;320.7
2017-07-13T01:00:00Z;14.2;0.00;5;9.9;321.4
2017-07-13T02:00:00Z;14.0;0.00;4;9.4;322.1
2017-07-13T03:00:00Z;14.3;0.00;3;8.9;322.9
2017-07-13T04:00:00Z;14.8;0.00;5;8.7;321.2
2017-07-13T05:00:00Z;15.0;0.00;6;8.4;319.5
2017-07-13T06:00:00Z;15.2;0.00;8;8.1;317.6
2017-07-13T07:00:00Z;15.5;0.00;8;7.7;316.0
2017-07-13T08:00:00Z;15.9;0.00;8;7.4;314.2
2017-07-13T09:00:00Z;16.2;0.00;8;7.0;312.2
2017-07-13T10:00:00Z;16.6;0.00;6;6.7;308.2
2017-07-13T11:00:00Z;16.9;0.00;6;6.4;303.8
2017-07-13T12:00:00Z;17.1;0.00;5;6.1;298.9
2017-07-13T13:00:00Z;17.2;0.00;5;5.5;298.0
2017-07-13T14:00:00Z;17.2;0.00;5;4.9;297.0
2017-07-13T15:00:00Z;17.1;0.00;4;4.3;295.6
2017-07-13T16:00:00Z;16.9;0.00;4;3.9;297.0
2017-07-13T17:00:00Z;16.5;0.00;4;3.5;298.8
2017-07-13T18:00:00Z;16.2;0.00;4;3.0;301.1
2017-07-13T19:00:00Z;15.8;0.00;4;2.6;305.1
2017-07-13T20:00:00Z;15.3;0.00;4;2.2;310.6
2017-07-13T21:00:00Z;14.6;0.00;4;1.8;318.5
2017-07-13T22:00:00Z;13.9;0.00;4;1.9;290.8
2017-07-13T23:00:00Z;13.5;0.00;4;2.0;183.0
2017-07-14T00:00:00Z;13.0;0.00;4;2.1;165.1
2017-07-14T01:00:00Z;12.7;0.00;3;2.6;165.9
2017-07-14T02:00:00Z;12.5;0.00;2;3.1;166.4
2017-07-14T03:00:00Z;12.8;0.00;0;3.5;166.7
2017-07-14T04:00:00Z;13.6;0.00;1;4.0;170.0
2017-07-14T05:00:00Z;14.3;0.00;2;4.5;172.6
2017-07-14T06:00:00Z;14.9;0.00;3;5.0;174.6
2017-07-14T07:00:00Z;16.1;0.00;4;4.8;179.1
2017-07-14T08:00:00Z;17.2;0.00;4;4.6;183.9
2017-07-14T09:00:00Z;18.2;0.00;5;4.4;189.1
2017-07-14T10:00:00Z;18.7;0.00;6;4.2;189.7
2017-07-14T11:00:00Z;19.1;0.00;7;4.0;190.3
2017-07-14T12:00:00Z;19.5;0.00;7;3.8;191.0
2017-07-14T13:00:00Z;18.0;0.56;7;4.1;207.4
2017-07-14T14:00:00Z;16.6;2.59;8;4.4;222.3
2017-07-14T15:00:00Z;15.3;1.08;8;4.7;234.4
2017-07-14T16:00:00Z;15.8;0.58;7;5.5;257.5
2017-07-14T17:00:00Z;16.1;0.04;6;6.2;276.4
2017-07-14T18:00:00Z;16.3;0.00;4;7.0;289.4
2017-07-14T19:00:00Z;15.9;0.00;3;6.2;290.0
2017-07-14T20:00:00Z;15.5;0.00;3;5.3;290.9
2017-07-14T21:00:00Z;14.7;0.00;2;4.5;292.0
2017-07-14T22:00:00Z;14.4;0.00;3;4.2;301.2
2017-07-14T23:00:00Z;14.4;0.00;3;3.9;312.2
2017-07-15T00:00:00Z;14.3;0.00;3;3.6;324.5
2017-07-15T01:00:00Z;14.4;0.00;4;4.0;320.7
2017-07-15T02:00:00Z;14.7;0.00;4;4.4;317.6
2017-07-15T03:00:00Z;15.3;0.00;4;4.8;315.0
2017-07-15T04:00:00Z;15.9;0.00;5;5.1;316.3
2017-07-15T05:00:00Z;16.2;0.00;5;5.4;317.4
2017-07-15T06:00:00Z;16.5;0.00;6;5.6;318.3
2017-07-15T07:00:00Z;16.9;0.00;5;5.9;313.8
2017-07-15T08:00:00Z;17.3;0.00;4;6.2;309.6
2017-07-15T09:00:00Z;17.8;0.00;2;6.4;305.8
2017-07-15T10:00:00Z;18.1;0.00;3;5.7;302.1
2017-07-15T11:00:00Z;18.3;0.00;4;4.9;297.2
2017-07-15T12:00:00Z;18.4;0.00;5;4.2;290.5
2017-07-15T13:00:00Z;18.5;0.00;5;4.4;286.8
2017-07-15T14:00:00Z;18.5;0.00;4;4.6;283.5
2017-07-15T15:00:00Z;18.4;0.00;4;4.9;280.5
2017-07-15T16:00:00Z;18.0;0.00;5;3.8;276.3
2017-07-15T17:00:00Z;17.6;0.00;6;2.7;268.5
2017-07-15T18:00:00Z;17.4;0.00;7;1.6;250.4
2017-07-15T19:00:00Z;17.0;0.00;7;2.2;203.4
2017-07-15T20:00:00Z;16.6;0.00;7;2.7;171.6
2017-07-15T21:00:00Z;16.1;0.00;8;3.3;157.7
2017-07-15T22:00:00Z;15.9;0.00;8;3.7;177.6
2017-07-15T23:00:00Z;15.9;0.01;8;4.2;194.5
2017-07-16T00:00:00Z;15.8;0.01;8;4.6;207.0
2017-07-16T01:00:00Z;15.8;0.13;8;5.1;203.6
2017-07-16T02:00:00Z;15.8;0.01;8;5.7;200.9
2017-07-16T03:00:00Z;16.1;0.03;8;6.3;198.6
2017-07-16T04:00:00Z;16.3;0.09;8;6.6;201.4
2017-07-16T05:00:00Z;16.4;0.09;8;6.9;203.9
2017-07-16T06:00:00Z;16.3;0.01;8;7.2;206.2
2017-07-16T07:00:00Z;17.1;0.00;8;7.5;215.1
2017-07-16T08:00:00Z;18.0;0.00;8;7.7;223.7
2017-07-16T09:00:00Z;19.0;0.00;8;8.0;231.5
2017-07-16T10:00:00Z;18.9;0.00;8;7.9;242.7
2017-07-16T11:00:00Z;18.7;0.00;8;7.8;254.6
2017-07-16T12:00:00Z;18.5;0.00;8;7.7;266.4
2017-07-16T13:00:00Z;18.2;0.00;8;7.4;272.0
2017-07-16T14:00:00Z;18.0;0.00;8;7.0;278.1
2017-07-16T15:00:00Z;17.7;0.00;8;6.7;284.7
2017-07-16T16:00:00Z;17.8;0.00;7;6.6;289.3
2017-07-16T17:00:00Z;17.8;0.00;5;6.4;294.3
2017-07-16T18:00:00Z;17.6;0.00;3;6.2;299.5
2017-07-16T19:00:00Z;17.0;0.00;3;6.1;299.9
2017-07-16T20:00:00Z;16.3;0.00;4;6.0;300.3
2017-07-16T21:00:00Z;15.4;0.00;4;5.9;300.8
2017-07-16T22:00:00Z;15.2;0.00;4;5.7;297.9
2017-07-16T23:00:00Z;15.2;0.00;4;5.5;294.8
2017-07-17T00:00:00Z;15.2;0.00;4;5.3;291.5
2017-07-17T01:00:00Z;15.0;0.00;4;5.5;297.4
2017-07-17T02:00:00Z;14.9;0.00;3;5.8;302.9
2017-07-17T03:00:00Z;15.3;0.00;3;6.0;308.0
2017-07-17T04:00:00Z;15.9;0.00;2;5.8;305.9
2017-07-17T05:00:00Z;16.3;0.00;2;5.5;303.6
2017-07-17T06:00:00Z;16.8;0.00;2;5.3;301.2
2017-07-17T07:00:00Z;17.5;0.00;1;5.5;291.9
2017-07-17T08:00:00Z;18.2;0.00;1;5.7;283.2
2017-07-17T09:00:00Z;18.9;0.00;0;5.9;275.3
2017-07-17T10:00:00Z;19.3;0.00;0;6.2;275.6
2017-07-17T11:00:00Z;19.7;0.00;1;6.4;276.0
2017-07-17T12:00:00Z;19.8;0.00;1;6.7;276.3
2017-07-17T13:00:00Z;19.5;0.00;1;6.8;278.9
2017-07-17T14:00:00Z;19.1;0.00;1;6.9;281.4
2017-07-17T15:00:00Z;18.7;0.00;2;7.0;283.9
2017-07-17T16:00:00Z;17.9;0.00;4;6.7;291.3
2017-07-17T17:00:00Z;17.2;0.00;6;6.3;299.7
2017-07-17T18:00:00Z;16.7;0.01;8;5.9;309.1
2017-07-17T19:00:00Z;16.4;0.00;6;5.2;309.6
2017-07-17T20:00:00Z;16.0;0.00;5;4.4;310.2
2017-07-17T21:00:00Z;15.2;0.00;3;3.7;311.1
2017-07-17T22:00:00Z;14.8;0.00;2;3.3;317.6
2017-07-17T23:00:00Z;14.5;0.00;1;3.0;326.0
2017-07-18T00:00:00Z;14.3;0.00;0;2.6;336.7
2017-07-18T01:00:00Z;14.3;0.00;0;2.5;339.6
2017-07-18T02:00:00Z;14.4;0.00;1;2.4;342.7
2017-07-18T03:00:00Z;15.0;0.00;1;2.3;346.1
2017-07-18T04:00:00Z;15.7;0.00;4;2.3;4.0
2017-07-18T05:00:00Z;16.0;0.00;6;2.2;24.9
2017-07-18T06:00:00Z;16.1;0.00;7;2.2;43.9
2017-07-18T07:00:00Z;16.6;0.00;7;2.2;54.2
2017-07-18T08:00:00Z;17.1;0.00;6;2.2;64.9
2017-07-18T09:00:00Z;17.6;0.00;6;2.2;75.3
2017-07-18T10:00:00Z;18.2;0.00;5;3.1;69.1
2017-07-18T11:00:00Z;18.8;0.00;4;4.0;65.8
2017-07-18T12:00:00Z;19.2;0.00;4;4.9;63.7
2017-07-18T13:00:00Z;19.2;0.00;3;5.2;56.7
2017-07-18T14:00:00Z;19.1;0.00;2;5.4;50.3
2017-07-18T15:00:00Z;18.8;0.00;1;5.7;44.6
2017-07-18T16:00:00Z;18.4;0.00;2;5.7;46.7
2017-07-18T17:00:00Z;18.0;0.00;3;5.8;48.8
2017-07-18T18:00:00Z;17.6;0.00;4;5.9;50.9
2017-07-18T19:00:00Z;17.3;0.00;3;5.9;53.0
2017-07-18T20:00:00Z;16.9;0.00;3;6.0;55.1
2017-07-18T21:00:00Z;16.3;0.00;3;6.1;57.1
2017-07-18T22:00:00Z;16.1;0.00;2;6.5;63.0
2017-07-18T23:00:00Z;16.0;0.00;1;6.8;68.2
2017-07-19T00:00:00Z;15.9;0.00;1;7.2;72.8
2017-07-19T01:00:00Z;15.8;0.00;2;7.2;82.1
2017-07-19T02:00:00Z;15.7;0.00;3;7.2;91.6
2017-07-19T03:00:00Z;16.1;0.00;4;7.2;100.9
2017-07-19T04:00:00Z;16.7;0.00;4;7.4;103.0
2017-07-19T05:00:00Z;17.1;0.00;4;7.7;105.0
2017-07-19T06:00:00Z;17.5;0.00;4;7.9;106.9
2017-07-19T07:00:00Z;18.4;0.00;4;7.7;104.6
2017-07-19T08:00:00Z;19.1;0.00;5;7.5;102.1
2017-07-19T09:00:00Z;19.8;0.00;5;7.3;99.5
2017-07-19T10:00:00Z;21.0;0.00;5;7.5;100.3
2017-07-19T11:00:00Z;22.2;0.00;4;7.7;101.0
2017-07-19T12:00:00Z;23.2;0.00;4;7.9;101.6
2017-07-19T13:00:00Z;23.4;0.00;4;8.1;98.6
2017-07-19T14:00:00Z;23.4;0.00;4;8.2;95.6
2017-07-19T15:00:00Z;23.4;0.00;4;8.3;92.7
2017-07-19T16:00:00Z;22.8;0.12;5;8.3;92.0
2017-07-19T17:00:00Z;22.2;0.17;5;8.3;91.2
2017-07-19T18:00:00Z;21.7;1.81;6;8.3;90.5
2017-07-19T19:00:00Z;21.0;0.31;7;8.6;95.8
2017-07-19T20:00:00Z;20.2;0.00;7;8.9;100.9
2017-07-19T21:00:00Z;19.4;0.00;8;9.2;105.5
2017-07-19T22:00:00Z;18.8;0.00;7;8.2;120.0
2017-07-19T23:00:00Z;18.2;0.00;7;7.2;142.0
2017-07-20T00:00:00Z;17.7;0.00;6;6.2;168.2
2017-07-20T01:00:00Z;17.7;0.00;6;4.9;157.6
2017-07-20T02:00:00Z;17.7;0.00;6;3.7;133.8
2017-07-20T03:00:00Z;18.2;0.13;6;2.4;87.3
2017-07-20T04:00:00Z;18.6;0.49;6;3.0;107.0
2017-07-20T05:00:00Z;18.8;0.01;6;3.7;120.4
2017-07-20T06:00:00Z;19.0;1.79;6;4.3;129.2
2017-07-20T07:00:00Z;19.4;0.64;6;3.3;138.2
2017-07-20T08:00:00Z;19.8;0.01;7;2.4;170.9
2017-07-20T09:00:00Z;20.1;0.00;8;1.5;250.8
2017-07-20T10:00:00Z;20.2;0.00;7;2.3;212.2
2017-07-20T11:00:00Z;20.2;0.00;7;3.1;193.6
2017-07-20T12:00:00Z;20.1;0.00;7;3.9;184.7
2017-07-20T13:00:00Z;20.6;0.00;6;3.5;181.8
2017-07-20T14:00:00Z;21.0;0.00;5;3.1;178.1
2017-07-20T15:00:00Z;21.3;0.00;4;2.8;173.5
2017-07-20T16:00:00Z;20.7;0.42;3;2.3;187.0
2017-07-20T17:00:00Z;20.0;0.00;3;1.9;211.2
2017-07-20T18:00:00Z;19.4;1.19;3;1.5;245.2
2017-07-20T19:00:00Z;18.8;3.93;4;2.5;232.9
2017-07-20T20:00:00Z;18.3;0.00;5;3.6;227.7
2017-07-20T21:00:00Z;17.6;0.01;6;4.6;224.9
2017-07-20T22:00:00Z;17.0;2.67;5;5.6;244.8
2017-07-20T23:00:00Z;16.5;0.28;5;6.6;259.2
2017-07-21T00:00:00Z;16.1;0.00;5;7.6;269.0
2017-07-21T01:00:00Z;15.7;0.00;4;6.8;266.0
2017-07-21T02:00:00Z;15.4;0.00;4;6.0;262.1
2017-07-21T03:00:00Z;15.6;0.00;3;5.1;256.9
2017-07-21T04:00:00Z;16.3;0.00;3;5.1;260.5
2017-07-21T05:00:00Z;16.7;0.00;2;5.0;264.1
2017-07-21T06:00:00Z;17.3;0.00;1;5.0;267.9
2017-07-21T07:00:00Z;17.9;0.00;1;4.1;272.7
2017-07-21T08:00:00Z;18.5;0.00;1;3.3;280.1
2017-07-21T09:00:00Z;19.1;0.00;2;2.4;292.7
2017-07-21T10:00:00Z;18.9;0.00;4;2.8;338.8
2017-07-21T11:00:00Z;18.5;0.00;6;3.2;36.6
2017-07-21T12:00:00Z;18.1;0.00;7;3.6;55.7
2017-07-21T13:00:00Z;18.3;0.00;7;4.2;57.6
2017-07-21T14:00:00Z;18.4;0.00;6;4.9;59.1
2017-07-21T15:00:00Z;18.4;0.00;6;5.5;60.1
2017-07-21T16:00:00Z;18.4;0.00;5;5.8;62.6
2017-07-21T17:00:00Z;18.3;0.00;4;6.0;64.9
2017-07-21T18:00:00Z;18.1;0.00;3;6.2;67.0
2017-07-21T19:00:00Z;17.9;0.00;3;6.4;69.1
2017-07-21T20:00:00Z;17.5;0.00;3;6.5;71.1
2017-07-21T21:00:00Z;17.0;0.00;3;6.6;73.0
2017-07-21T22:00:00Z;16.8;0.00;3;6.9;81.6
2017-07-21T23:00:00Z;16.8;0.00;4;7.2;89.6
2017-07-22T00:00:00Z;16.8;0.00;4;7.5;96.8
2017-07-22T01:00:00Z;16.7;0.00;4;7.3;99.5
2017-07-22T02:00:00Z;16.6;0.00;4;7.2;102.2
2017-07-22T03:00:00Z;17.1;0.00;4;7.0;105.1
2017-07-22T04:00:00Z;17.6;0.00;5;7.0;106.2
2017-07-22T05:00:00Z;17.8;0.00;7;7.0;107.4
2017-07-22T06:00:00Z;17.9;0.00;8;7.0;108.5
2017-07-22T07:00:00Z;18.1;0.00;8;6.3;112.5
2017-07-22T08:00:00Z;18.4;0.21;8;5.6;117.6
2017-07-22T09:00:00Z;18.7;0.14;8;4.9;124.1
2017-07-22T10:00:00Z;19.3;0.16;8;5.1;118.9
2017-07-22T11:00:00Z;20.0;0.00;7;5.2;114.0
2017-07-22T12:00:00Z;20.6;0.00;7;5.4;109.5
2017-07-22T13:00:00Z;21.0;0.00;5;5.6;105.5
2017-07-22T14:00:00Z;21.3;0.00;4;5.8;101.8
2017-07-22T15:00:00Z;21.5;0.00;3;6.0;98.4
2017-07-22T16:00:00Z;21.1;0.00;3;5.8;99.4
2017-07-22T17:00:00Z;20.6;0.00;4;5.5;100.6
2017-07-22T18:00:00Z;20.3;0.00;5;5.2;101.9
2017-07-22T19:00:00Z;19.8;0.00;5;5.4;104.8
2017-07-22T20:00:00Z;19.2;0.05;4;5.6;107.5
2017-07-22T21:00:00Z;18.5;1.00;4;5.9;109.9
2017-07-22T22:00:00Z;17.8;7.18;4;5.8;109.4
2017-07-22T23:00:00Z;17.2;0.84;5;5.8;108.9
2017-07-23T00:00:00Z;16.6;0.04;5;5.8;108.4
2017-07-23T01:00:00Z;16.7;0.00;7;5.2;116.1
2017-07-23T02:00:00Z;16.8;5.18;8;4.5;126.4
2017-07-23T03:00:00Z;17.0;3.45;8;3.9;139.7
2017-07-23T04:00:00Z;17.1;1.48;8;3.5;159.9
2017-07-23T05:00:00Z;17.1;0.41;8;3.1;209.1
2017-07-23T06:00:00Z;17.2;0.72;8;2.7;251.7
2017-07-23T07:00:00Z;17.4;0.29;7;4.4;254.4
2017-07-23T08:00:00Z;17.8;0.00;6;6.1;255.6
2017-07-23T09:00:00Z;18.4;0.27;4;7.8;256.3
2017-07-23T10:00:00Z;18.9;0.55;3;6.9;254.1
2017-07-23T11:00:00Z;19.3;0.06;3;6.0;251.2
2017-07-23T12:00:00Z;19.6;1.18;3;5.1;247.3
2017-07-23T13:00:00Z;19.5;0.04;4;4.7;243.9
2017-07-23T14:00:00Z;19.4;0.00;5;4.2;239.8
2017-07-23T15:00:00Z;19.3;0.22;6;3.8;234.8
2017-07-23T16:00:00Z;18.8;0.00;6;4.0;228.2
2017-07-23T17:00:00Z;18.3;0.14;6;4.2;222.2
2017-07-23T18:00:00Z;17.8;0.00;7;4.4;216.8
2017-07-23T19:00:00Z;17.2;0.00;7;4.3;216.6
2017-07-23T20:00:00Z;16.4;0.00;7;4.1;216.4
2017-07-23T21:00:00Z;15.5;0.00;7;4.0;216.2
2017-07-23T22:00:00Z;15.3;0.00;7;3.8;208.9
2017-07-23T23:00:00Z;15.1;0.00;6;3.5;200.4
2017-07-24T00:00:00Z;14.8;0.00;6;3.3;191.0
2017-07-24T01:00:00Z;14.6;0.00;7;3.3;186.6
2017-07-24T02:00:00Z;14.4;0.00;7;3.3;182.2
2017-07-24T03:00:00Z;14.4;0.00;7;3.3;177.8
2017-07-24T04:00:00Z;14.7;0.18;8;3.1;178.8
2017-07-24T05:00:00Z;14.7;0.03;8;3.0;179.9
2017-07-24T06:00:00Z;14.8;0.05;8;2.9;181.2
2017-07-24T07:00:00Z;15.1;0.19;8;2.7;161.7
2017-07-24T08:00:00Z;15.4;0.85;8;2.5;131.0
2017-07-24T09:00:00Z;15.6;0.33;8;2.2;100.8
2017-07-24T10:00:00Z;16.2;0.24;8;2.5;80.7
2017-07-24T11:00:00Z;16.8;0.23;8;2.8;64.0
2017-07-24T12:00:00Z;17.3;0.02;8;3.2;51.8
2017-07-24T13:00:00Z;17.4;0.08;8;3.1;39.6
2017-07-24T14:00:00Z;17.5;0.11;7;3.1;26.6
2017-07-24T15:00:00Z;17.5;0.19;7;3.1;14.2
2017-07-24T16:00:00Z;17.4;0.03;7;3.7;6.4
2017-07-24T17:00:00Z;17.3;0.15;8;4.2;0.5
2017-07-24T18:00:00Z;17.3;0.06;8;4.8;356.2
2017-07-24T19:00:00Z;16.8;0.01;8;5.1;10.0
2017-07-24T20:00:00Z;16.4;0.00;8;5.4;22.9
2017-07-24T21:00:00Z;15.9;0.00;8;5.7;33.8
2017-07-24T22:00:00Z;16.0;0.01;8;5.8;22.2
2017-07-24T23:00:00Z;16.0;0.00;8;6.0;10.9
2017-07-25T00:00:00Z;16.1;0.00;8;6.2;0.6
2017-07-25T01:00:00Z;16.2;0.00;8;5.9;354.9
2017-07-25T02:00:00Z;16.3;0.00;7;5.7;348.7
2017-07-25T03:00:00Z;16.6;0.00;7;5.4;342.0
2017-07-25T04:00:00Z;16.9;0.00;7;6.1;346.4
2017-07-25T05:00:00Z;17.0;0.00;6;6.7;350.0
2017-07-25T06:00:00Z;17.1;0.17;6;7.4;352.9
2017-07-25T07:00:00Z;17.3;0.00;7;6.8;359.2
2017-07-25T08:00:00Z;17.5;0.00;7;6.2;7.0
2017-07-25T09:00:00Z;17.5;0.00;7;5.6;16.3
