validdate;t_2m:C;precip_1h:mm;effective_cloud_cover:octas;wind_speed_10m:ms;wind_dir_10m:d
2020-09-18T07:00:00Z;12.3;0.00;2;4.5;120.0
2020-09-18T08:00:00Z;13.1;0.00;3;4.2;117.6
2020-09-18T09:00:00Z;14.2;0.00;2;4.4;111.2
2020-09-18T10:00:00Z;15.3;0.00;0;4.9;102.4
2020-09-18T11:00:00Z;15.9;0.00;2;5.4;96.5
2020-09-18T12:00:00Z;16.3;0.00;2;5.8;88.9
2020-09-18T13:00:00Z;16.7;0.01;3;6.5;82.8
2020-09-18T14:00:00Z;16.8;0.00;3;6.7;75.8
2020-09-18T15:00:00Z;16.9;0.00;4;7.0;72.6
2020-09-18T16:00:00Z;16.9;0.01;4;7.1;71.3
2020-09-18T17:00:00Z;16.7;0.00;4;7.3;69.3
2020-09-18T18:00:00Z;16.2;0.00;3;7.1;73.2
2020-09-18T19:00:00Z;15.9;0.01;2;7.3;76.8
2020-09-18T20:00:00Z;15.7;0.00;2;7.2;83.0
2020-09-18T21:00:00Z;15.1;0.00;2;6.8;90.3
2020-09-18T22:00:00Z;14.5;0.01;3;6.7;92.0
2020-09-18T23:00:00Z;14.2;0.01;1;6.8;87.2
2020-09-19T00:00:00Z;14.0;0.00;1;7.2;84.9
2020-09-19T01:00:00Z;13.7;0.00;1;7.2;89.2
2020-09-19T02:00:00Z;13.2;0.01;1;6.6;97.5
2020-09-19T03:00:00Z;13.0;0.03;2;6.2;96.1
2020-09-19T04:00:00Z;12.9;0.00;2;6.3;91.0
2020-09-19T05:00:00Z;13.7;0.00;3;6.3;92.4
2020-09-19T06:00:00Z;14.1;0.00;4;6.6;91.9
2020-09-19T07:00:00Z;14.5;0.00;4;7.1;91.4
2020-09-19T08:00:00Z;15.0;0.05;4;7.6;93.6
2020-09-19T09:00:00Z;15.6;0.00;4;7.6;95.7
2020-09-19T10:00:00Z;16.5;0.00;4;7.5;91.2
2020-09-19T11:00:00Z;17.4;0.01;4;7.4;83.1
2020-09-19T12:00:00Z;17.9;0.00;4;7.5;74.8
2020-09-19T13:00:00Z;18.4;0.00;4;8.0;70.0
2020-09-19T14:00:00Z;18.4;0.00;4;8.4;65.5
2020-09-19T15:00:00Z;18.4;0.02;4;8.4;64.5
2020-09-19T16:00:00Z;18.2;0.01;4;8.2;66.6
2020-09-19T17:00:00Z;17.8;0.00;4;7.7;72.8
2020-09-19T18:00:00Z;17.0;0.01;4;7.4;76.0
2020-09-19T19:00:00Z;16.1;0.00;3;7.6;72.8
2020-09-19T20:00:00Z;15.8;0.00;4;7.4;76.8
2020-09-19T21:00:00Z;15.4;0.01;4;6.9;79.9
2020-09-19T22:00:00Z;15.0;0.01;4;6.6;82.3
2020-09-19T23:00:00Z;14.6;0.01;4;6.5;86.9
2020-09-20T00:00:00Z;14.4;0.00;4;6.0;89.2
2020-09-20T01:00:00Z;14.5;0.00;5;5.7;93.6
2020-09-20T02:00:00Z;14.2;0.00;4;5.5;93.4
2020-09-20T03:00:00Z;13.8;0.00;4;5.0;89.0
2020-09-20T04:00:00Z;13.6;0.00;2;5.3;83.6
2020-09-20T05:00:00Z;14.3;0.00;1;5.5;80.9
2020-09-20T06:00:00Z;14.8;0.01;0;5.9;81.7
2020-09-20T07:00:00Z;15.2;0.00;0;5.7;80.7
2020-09-20T08:00:00Z;15.8;0.07;0;5.7;79.5
2020-09-20T09:00:00Z;16.3;0.00;0;5.6;79.2
2020-09-20T10:00:00Z;16.8;0.01;0;5.6;75.3
2020-09-20T11:00:00Z;17.3;0.01;0;5.8;69.7
2020-09-20T12:00:00Z;17.7;0.00;0;5.7;65.7
2020-09-20T13:00:00Z;18.2;0.00;0;5.2;56.6
2020-09-20T14:00:00Z;18.1;0.01;0;6.1;45.8
2020-09-20T15:00:00Z;17.9;0.02;0;6.8;34.8
2020-09-20T16:00:00Z;17.6;0.00;0;7.1;34.6
2020-09-20T17:00:00Z;17.2;0.00;0;6.5;39.3
2020-09-20T18:00:00Z;16.5;0.00;0;6.3;44.9
2020-09-20T19:00:00Z;16.1;0.02;0;5.8;59.6
2020-09-20T20:00:00Z;15.8;0.00;0;6.0;57.1
2020-09-20T21:00:00Z;15.3;0.00;0;6.9;55.0
2020-09-20T22:00:00Z;14.9;0.00;0;6.9;60.5
2020-09-20T23:00:00Z;14.5;0.00;0;6.2;72.7
2020-09-21T00:00:00Z;14.2;0.00;0;5.4;86.8
2020-09-21T01:00:00Z;13.6;0.00;0;4.7;110.2
2020-09-21T02:00:00Z;12.8;0.01;0;4.1;119.4
2020-09-21T03:00:00Z;12.4;0.00;0;3.3;112.6
2020-09-21T04:00:00Z;12.5;0.01;0;2.9;90.2
2020-09-21T05:00:00Z;13.6;0.00;0;3.4;81.7
2020-09-21T06:00:00Z;14.8;0.01;0;4.0;85.7
2020-09-21T07:00:00Z;15.3;0.01;0;4.0;91.6
2020-09-21T08:00:00Z;15.9;0.00;0;3.8;108.6
2020-09-21T09:00:00Z;16.6;0.00;0;3.6;115.1
2020-09-21T10:00:00Z;17.7;0.00;0;3.2;118.4
2020-09-21T11:00:00Z;18.7;0.00;0;2.6;110.2
2020-09-21T12:00:00Z;19.1;0.01;0;2.6;79.7
2020-09-21T13:00:00Z;19.4;0.00;0;2.5;76.0
2020-09-21T14:00:00Z;19.2;0.00;0;2.8;76.7
2020-09-21T15:00:00Z;18.8;0.00;0;3.1;66.4
2020-09-21T16:00:00Z;18.2;0.00;0;3.2;61.8
2020-09-21T17:00:00Z;17.4;0.00;0;3.1;70.7
2020-09-21T18:00:00Z;16.0;0.00;0;2.8;82.8
2020-09-21T19:00:00Z;15.4;0.00;0;2.6;86.1
2020-09-21T20:00:00Z;15.3;0.00;0;2.4;84.8
2020-09-21T21:00:00Z;15.4;0.00;0;2.6;69.1
2020-09-21T22:00:00Z;15.4;0.00;0;2.8;78.8
2020-09-21T23:00:00Z;15.3;0.00;0;3.1;104.1
2020-09-22T00:00:00Z;14.7;0.00;0;2.8;127.6
2020-09-22T01:00:00Z;14.0;0.00;0;2.0;159.7
2020-09-22T02:00:00Z;13.8;0.00;0;1.5;188.9
2020-09-22T03:00:00Z;13.6;0.00;0;1.4;233.8
2020-09-22T04:00:00Z;13.5;0.00;0;1.9;260.1
2020-09-22T05:00:00Z;14.4;0.00;0;1.7;250.3
2020-09-22T06:00:00Z;15.1;0.00;0;1.6;240.4
2020-09-22T07:00:00Z;15.1;0.00;0;1.4;217.8
2020-09-22T08:00:00Z;16.4;0.00;0;1.4;208.0
2020-09-22T09:00:00Z;17.6;0.00;0;1.2;221.4
2020-09-22T10:00:00Z;18.5;0.00;0;1.3;262.8
2020-09-22T11:00:00Z;18.9;0.00;0;1.7;294.0
2020-09-22T12:00:00Z;18.8;0.01;0;1.5;319.5
2020-09-22T13:00:00Z;18.7;0.00;0;1.6;345.4
2020-09-22T14:00:00Z;18.3;0.00;0;1.5;353.7
2020-09-22T15:00:00Z;17.8;0.00;0;1.5;350.7
2020-09-22T16:00:00Z;17.3;0.00;0;1.3;340.2
2020-09-22T17:00:00Z;16.6;0.00;0;1.0;322.1
2020-09-22T18:00:00Z;15.5;0.00;0;1.3;323.4
2020-09-22T19:00:00Z;15.0;0.00;0;1.8;333.3
2020-09-22T20:00:00Z;15.1;0.00;0;1.3;358.6
2020-09-22T21:00:00Z;15.3;0.00;0;1.1;75.8
2020-09-22T22:00:00Z;14.4;0.00;0;2.4;133.0
2020-09-22T23:00:00Z;13.7;0.00;0;3.1;149.0
2020-09-23T00:00:00Z;13.2;0.00;0;3.4;163.9
2020-09-23T01:00:00Z;12.9;0.00;0;4.1;185.8
2020-09-23T02:00:00Z;13.0;0.00;0;4.4;190.4
2020-09-23T03:00:00Z;12.9;0.00;0;4.9;197.5
2020-09-23T04:00:00Z;12.9;0.00;0;5.5;206.6
2020-09-23T05:00:00Z;13.9;0.00;2;5.5;208.2
2020-09-23T06:00:00Z;14.5;0.00;2;5.8;203.4
2020-09-23T07:00:00Z;15.2;0.00;4;6.5;207.7
2020-09-23T08:00:00Z;16.3;0.00;2;6.7;215.5
2020-09-23T09:00:00Z;17.5;0.00;3;6.4;217.7
2020-09-23T10:00:00Z;18.5;0.00;3;6.1;213.2
2020-09-23T11:00:00Z;19.0;0.00;5;6.5;216.4
2020-09-23T12:00:00Z;19.4;0.01;6;6.8;218.6
2020-09-23T13:00:00Z;20.2;0.01;3;5.5;206.1
2020-09-23T14:00:00Z;20.2;0.00;4;5.6;201.3
2020-09-23T15:00:00Z;20.1;0.00;4;5.9;194.2
2020-09-23T16:00:00Z;19.6;0.01;6;6.1;191.9
2020-09-23T17:00:00Z;18.4;0.30;7;6.3;217.5
2020-09-23T18:00:00Z;16.7;3.78;6;5.9;215.3
2020-09-23T19:00:00Z;16.2;1.14;7;5.3;184.8
2020-09-23T20:00:00Z;16.1;0.88;7;6.1;181.8
2020-09-23T21:00:00Z;15.8;0.00;4;6.1;180.9
2020-09-23T22:00:00Z;15.4;0.00;3;6.2;174.5
2020-09-23T23:00:00Z;15.6;0.00;5;7.0;168.8
2020-09-24T00:00:00Z;15.9;0.01;8;7.4;172.1
2020-09-24T01:00:00Z;16.4;1.50;8;7.7;187.5
2020-09-24T02:00:00Z;15.2;0.99;7;7.4;186.8
2020-09-24T03:00:00Z;15.2;0.22;7;9.5;193.7
2020-09-24T04:00:00Z;14.4;0.21;0;11.1;213.9
2020-09-24T05:00:00Z;14.4;0.00;2;10.9;221.8
2020-09-24T06:00:00Z;14.8;0.00;1;10.2;224.6
2020-09-24T07:00:00Z;15.0;0.00;1;9.7;220.2
2020-09-24T08:00:00Z;15.5;0.00;2;9.5;222.9
2020-09-24T09:00:00Z;16.0;0.00;3;10.1;228.1
2020-09-24T10:00:00Z;16.6;0.00;3;9.8;219.2
2020-09-24T11:00:00Z;17.0;0.00;4;9.6;215.7
2020-09-24T12:00:00Z;16.4;0.00;5;9.7;200.2
2020-09-24T13:00:00Z;17.5;0.01;2;8.6;191.2
2020-09-24T14:00:00Z;17.3;0.00;7;10.0;196.0
2020-09-24T15:00:00Z;17.2;0.02;8;8.7;194.3
2020-09-24T16:00:00Z;17.2;0.00;5;8.2;188.4
2020-09-24T17:00:00Z;16.5;0.00;4;7.0;187.9
2020-09-24T18:00:00Z;15.5;0.00;8;6.2;189.5
2020-09-24T19:00:00Z;14.3;0.00;4;5.4;165.1
2020-09-24T20:00:00Z;13.8;0.00;3;5.2;148.1
2020-09-24T21:00:00Z;13.7;0.00;3;6.1;143.8
2020-09-24T22:00:00Z;14.0;0.00;6;6.2;138.6
2020-09-24T23:00:00Z;14.0;0.00;6;6.0;132.2
2020-09-25T00:00:00Z;14.1;0.00;7;6.3;129.7
2020-09-25T01:00:00Z;14.0;0.00;8;4.0;143.7
2020-09-25T02:00:00Z;12.9;0.00;8;4.2;139.8
2020-09-25T03:00:00Z;13.1;0.00;8;4.9;124.1
2020-09-25T04:00:00Z;13.1;0.67;8;4.9;148.3
2020-09-25T05:00:00Z;13.1;0.76;8;6.4;182.0
2020-09-25T06:00:00Z;13.1;1.26;8;8.3;211.9
2020-09-25T07:00:00Z;13.1;0.49;7;7.4;198.4
2020-09-25T08:00:00Z;12.7;0.00;6;9.1;207.6
2020-09-25T09:00:00Z;13.1;0.00;4;7.7;201.9
2020-09-25T10:00:00Z;13.8;0.00;3;7.6;199.3
2020-09-25T11:00:00Z;14.8;0.00;2;8.1;201.3
2020-09-25T12:00:00Z;15.2;0.00;2;7.9;194.4
2020-09-25T13:00:00Z;15.2;0.00;4;7.1;188.1
2020-09-25T14:00:00Z;15.1;0.00;5;6.5;184.3
2020-09-25T15:00:00Z;14.5;0.00;8;6.2;187.6
2020-09-25T16:00:00Z;14.4;0.00;6;6.4;179.1
2020-09-25T17:00:00Z;13.9;0.00;6;4.5;155.4
2020-09-25T18:00:00Z;13.0;0.00;5;4.0;139.4
2020-09-25T19:00:00Z;11.8;0.00;0;4.7;145.7
2020-09-25T20:00:00Z;11.6;0.00;1;4.6;148.7
2020-09-25T21:00:00Z;11.6;0.01;5;3.8;144.1
2020-09-25T22:00:00Z;11.4;0.00;7;3.6;138.4
2020-09-25T23:00:00Z;11.7;0.01;7;2.7;133.4
2020-09-26T00:00:00Z;11.3;0.00;6;2.6;137.4
2020-09-26T01:00:00Z;10.3;0.00;6;2.4;187.5
2020-09-26T02:00:00Z;10.3;0.00;5;1.8;204.7
2020-09-26T03:00:00Z;10.8;0.00;5;0.3;234.0
2020-09-26T04:00:00Z;11.8;0.00;8;0.8;34.5
2020-09-26T05:00:00Z;12.4;0.00;7;1.3;81.5
2020-09-26T06:00:00Z;12.7;0.01;6;1.8;120.5
2020-09-26T07:00:00Z;13.3;0.00;8;2.0;61.7
2020-09-26T08:00:00Z;14.2;0.00;6;1.6;90.9
2020-09-26T09:00:00Z;14.8;0.00;5;1.2;115.8
2020-09-26T10:00:00Z;14.7;0.00;7;1.1;101.3
2020-09-26T11:00:00Z;14.5;0.01;8;1.7;53.1
2020-09-26T12:00:00Z;14.9;0.00;7;1.5;47.7
2020-09-26T13:00:00Z;14.6;0.00;8;5.2;355.5
2020-09-26T14:00:00Z;14.7;0.00;8;5.0;358.6
2020-09-26T15:00:00Z;14.2;0.06;8;6.3;358.6
2020-09-26T16:00:00Z;14.5;0.00;8;9.3;2.6
2020-09-26T17:00:00Z;14.3;0.00;8;9.6;4.3
2020-09-26T18:00:00Z;14.7;0.01;8;10.8;10.3
2020-09-26T19:00:00Z;14.5;1.61;8;12.1;10.5
2020-09-26T20:00:00Z;14.6;1.07;8;14.9;12.0
2020-09-26T21:00:00Z;14.9;1.35;8;15.9;15.5
2020-09-26T22:00:00Z;15.3;0.16;8;17.8;23.4
2020-09-26T23:00:00Z;15.6;0.00;8;16.6;33.7
2020-09-27T00:00:00Z;16.0;0.00;8;14.5;37.2
2020-09-27T01:00:00Z;15.9;0.00;5;13.2;37.7
2020-09-27T02:00:00Z;16.0;0.00;6;13.1;50.4
2020-09-27T03:00:00Z;14.6;0.00;7;10.6;84.9
2020-09-27T04:00:00Z;13.8;0.00;6;10.2;88.0
2020-09-27T05:00:00Z;13.8;0.00;6;9.3;90.9
2020-09-27T06:00:00Z;13.8;0.00;5;7.9;97.4
2020-09-27T07:00:00Z;13.4;0.00;8;5.4;96.5
2020-09-27T08:00:00Z;13.5;0.00;8;4.8;102.2
2020-09-27T09:00:00Z;13.6;0.00;8;3.7;91.2
2020-09-27T10:00:00Z;13.4;0.40;8;2.6;95.3
2020-09-27T11:00:00Z;13.1;0.01;8;2.0;81.0
2020-09-27T12:00:00Z;14.0;0.00;8;1.5;70.4
2020-09-27T13:00:00Z;13.9;0.00;8;1.8;26.7
2020-09-27T14:00:00Z;14.0;0.01;8;2.1;81.3
2020-09-27T15:00:00Z;14.1;0.00;8;1.4;123.3
2020-09-27T16:00:00Z;14.1;0.03;8;0.9;226.9
2020-09-27T17:00:00Z;14.2;0.00;8;1.9;243.9
2020-09-27T18:00:00Z;14.3;0.09;8;2.8;231.8
2020-09-27T19:00:00Z;14.0;0.01;8;2.7;243.1
2020-09-27T20:00:00Z;13.9;0.01;8;3.6;247.4
2020-09-27T21:00:00Z;14.1;0.22;8;3.6;255.1
2020-09-27T22:00:00Z;14.8;0.00;8;2.0;263.6
2020-09-27T23:00:00Z;15.2;0.00;8;0.4;89.5
2020-09-28T00:00:00Z;15.0;0.00;8;1.8;64.4
2020-09-28T01:00:00Z;14.9;0.00;8;2.9;84.8
2020-09-28T02:00:00Z;14.1;0.02;8;2.7;116.0
2020-09-28T03:00:00Z;13.6;0.00;8;2.3;148.2
2020-09-28T04:00:00Z;13.1;0.00;8;3.0;173.4
2020-09-28T05:00:00Z;13.2;0.00;8;2.7;186.6
2020-09-28T06:00:00Z;13.5;0.00;8;1.9;187.2
2020-09-28T07:00:00Z;14.0;0.00;6;2.4;188.2
2020-09-28T08:00:00Z;14.3;0.00;5;3.0;189.5
2020-09-28T09:00:00Z;14.2;0.00;8;2.9;180.5
2020-09-28T10:00:00Z;14.2;0.00;8;3.2;170.8
2020-09-28T11:00:00Z;14.8;0.00;8;4.2;175.3
2020-09-28T12:00:00Z;15.0;0.00;8;4.7;190.5
2020-09-28T13:00:00Z;14.6;0.00;8;3.7;190.1
2020-09-28T14:00:00Z;14.6;0.00;8;3.4;189.7
2020-09-28T15:00:00Z;14.6;0.00;8;3.7;186.0
2020-09-28T16:00:00Z;14.5;0.00;8;4.3;193.7
2020-09-28T17:00:00Z;14.2;0.00;8;4.6;197.2
2020-09-28T18:00:00Z;13.7;0.00;8;4.5;192.8
2020-09-28T19:00:00Z;12.8;0.00;6;5.5;183.6
2020-09-28T20:00:00Z;12.6;0.00;8;5.8;186.4
2020-09-28T21:00:00Z;12.5;0.00;8;5.6;186.9
2020-09-28T22:00:00Z;12.2;0.00;8;4.8;185.6
2020-09-28T23:00:00Z;12.4;0.00;8;5.2;183.3
2020-09-29T00:00:00Z;12.3;0.00;8;5.8;180.2
2020-09-29T01:00:00Z;12.6;0.00;8;6.3;190.3
2020-09-29T02:00:00Z;12.2;0.00;8;6.3;195.9
2020-09-29T03:00:00Z;12.0;0.00;8;6.2;190.9
2020-09-29T04:00:00Z;12.0;0.00;8;5.9;182.7
2020-09-29T05:00:00Z;12.2;0.00;8;6.0;175.8
2020-09-29T06:00:00Z;12.2;0.00;8;6.1;173.6
2020-09-29T07:00:00Z;12.5;0.00;6;5.7;177.9
2020-09-29T08:00:00Z;12.9;0.00;7;6.0;171.7
2020-09-29T09:00:00Z;13.3;0.00;8;5.9;171.9
2020-09-29T10:00:00Z;13.8;0.00;8;5.9;178.9
2020-09-29T11:00:00Z;14.4;0.00;8;6.2;182.6
2020-09-29T12:00:00Z;14.6;0.00;8;6.5;188.8
2020-09-29T13:00:00Z;13.5;0.27;8;6.3;193.3
2020-09-29T14:00:00Z;13.7;1.93;8;6.3;195.8
2020-09-29T15:00:00Z;14.1;0.00;8;5.9;203.4
2020-09-29T16:00:00Z;14.7;0.00;8;6.0;216.3
2020-09-29T17:00:00Z;15.1;0.01;8;4.9;246.9
2020-09-29T18:00:00Z;14.8;0.00;5;5.0;277.9
2020-09-29T19:00:00Z;14.4;0.00;2;4.6;281.3
2020-09-29T20:00:00Z;14.1;0.00;3;3.9;273.6
2020-09-29T21:00:00Z;13.9;0.00;2;3.2;269.8
2020-09-29T22:00:00Z;13.7;0.01;2;2.9;254.2
2020-09-29T23:00:00Z;13.2;0.01;2;3.1;224.4
2020-09-30T00:00:00Z;12.5;0.00;4;3.1;194.5
2020-09-30T01:00:00Z;12.4;0.00;8;3.3;171.1
2020-09-30T02:00:00Z;12.5;0.00;8;3.5;173.4
2020-09-30T03:00:00Z;12.6;0.01;8;4.4;167.8
2020-09-30T04:00:00Z;13.1;0.00;7;4.9;162.8
2020-09-30T05:00:00Z;13.4;0.01;7;5.1;160.9
2020-09-30T06:00:00Z;13.7;0.20;8;5.4;169.4
2020-09-30T07:00:00Z;14.1;0.00;8;5.7;173.0
2020-09-30T08:00:00Z;14.2;0.00;7;5.7;182.3
2020-09-30T09:00:00Z;15.1;0.00;6;6.1;191.9
2020-09-30T10:00:00Z;16.5;0.00;5;6.7;197.9
2020-09-30T11:00:00Z;17.0;0.00;5;6.2;197.4
2020-09-30T12:00:00Z;17.3;0.00;5;5.5;182.7
2020-09-30T13:00:00Z;17.6;0.00;6;5.3;175.2
2020-09-30T14:00:00Z;17.7;0.00;7;5.0;179.2
2020-09-30T15:00:00Z;17.7;0.00;5;4.8;177.4
2020-09-30T16:00:00Z;17.2;0.00;5;3.6;178.2
2020-09-30T17:00:00Z;16.7;0.00;5;3.6;137.4
2020-09-30T18:00:00Z;15.9;0.01;5;5.5;133.9
2020-09-30T19:00:00Z;15.7;0.00;7;6.0;148.5
2020-09-30T20:00:00Z;15.5;0.00;7;6.5;144.0
2020-09-30T21:00:00Z;15.3;0.00;6;6.7;139.0
2020-09-30T22:00:00Z;15.1;0.00;6;7.0;136.9
2020-09-30T23:00:00Z;14.8;0.00;8;7.2;140.5
2020-10-01T00:00:00Z;14.4;0.00;6;7.1;141.6
2020-10-01T01:00:00Z;14.3;0.00;8;7.2;137.2
2020-10-01T02:00:00Z;13.7;0.00;6;7.8;136.5
2020-10-01T03:00:00Z;13.2;0.00;5;7.8;138.9
2020-10-01T04:00:00Z;12.9;0.00;5;7.8;140.8
2020-10-01T05:00:00Z;13.0;0.00;6;7.7;141.6
2020-10-01T06:00:00Z;13.4;0.00;5;7.8;138.1
2020-10-01T07:00:00Z;14.0;0.00;5;8.2;136.5
2020-10-01T08:00:00Z;14.2;0.00;7;9.0;134.9
2020-10-01T09:00:00Z;14.8;0.00;6;9.0;133.2
2020-10-01T10:00:00Z;15.7;0.00;6;8.8;130.4
2020-10-01T11:00:00Z;16.6;0.00;6;8.8;130.5
2020-10-01T12:00:00Z;17.0;0.00;7;9.2;132.4
2020-10-01T13:00:00Z;17.1;0.00;8;9.2;135.0
2020-10-01T14:00:00Z;17.4;0.00;7;8.7;135.7
2020-10-01T15:00:00Z;17.5;0.00;7;8.5;134.7
2020-10-01T16:00:00Z;17.2;0.00;7;7.9;138.6
2020-10-01T17:00:00Z;16.8;0.00;8;7.7;139.0
2020-10-01T18:00:00Z;16.0;0.00;8;7.5;144.4
2020-10-01T19:00:00Z;15.0;0.48;8;6.9;149.4
2020-10-01T20:00:00Z;14.8;2.01;8;7.0;167.9
2020-10-01T21:00:00Z;13.9;0.23;7;6.7;185.2
2020-10-01T22:00:00Z;13.1;0.00;3;5.6;199.6
2020-10-01T23:00:00Z;12.2;0.00;1;5.5;209.9
2020-10-02T00:00:00Z;11.6;0.00;4;4.2;208.3
2020-10-02T01:00:00Z;11.5;0.00;5;3.0;196.5
2020-10-02T02:00:00Z;11.2;0.00;1;2.9;174.6
2020-10-02T03:00:00Z;10.6;0.00;0;3.0;175.0
2020-10-02T04:00:00Z;10.7;0.00;5;2.3;160.7
2020-10-02T05:00:00Z;11.2;0.00;5;2.5;137.3
2020-10-02T06:00:00Z;12.2;0.00;7;3.7;102.3
2020-10-02T07:00:00Z;13.0;0.00;7;4.9;102.0
2020-10-02T08:00:00Z;14.1;0.00;7;5.6;109.1
2020-10-02T09:00:00Z;14.8;0.00;7;6.9;109.7
2020-10-02T10:00:00Z;15.4;0.00;6;7.1;118.5
2020-10-02T11:00:00Z;16.0;0.00;6;7.1;114.1
2020-10-02T12:00:00Z;16.8;0.00;5;7.7;99.0
2020-10-02T13:00:00Z;16.7;0.00;6;9.7;99.1
2020-10-02T14:00:00Z;16.5;0.00;5;9.7;100.0
2020-10-02T15:00:00Z;16.4;0.00;6;9.3;104.6
2020-10-02T16:00:00Z;16.5;0.00;4;8.2;101.2
2020-10-02T17:00:00Z;16.3;0.00;4;9.6;94.1
2020-10-02T18:00:00Z;15.3;0.00;4;8.9;92.2
2020-10-02T19:00:00Z;14.9;0.00;5;11.3;89.4
2020-10-02T20:00:00Z;14.3;0.00;4;11.3;92.7
2020-10-02T21:00:00Z;13.9;0.00;4;11.0;92.3
2020-10-02T22:00:00Z;13.7;0.00;4;11.1;92.6
2020-10-02T23:00:00Z;13.5;0.00;4;11.1;89.5
2020-10-03T00:00:00Z;13.4;0.00;4;10.9;93.4
2020-10-03T01:00:00Z;13.7;0.00;4;11.1;89.2
2020-10-03T02:00:00Z;13.7;0.00;4;11.9;89.3
2020-10-03T03:00:00Z;13.4;0.00;3;12.3;87.1
2020-10-03T04:00:00Z;13.6;0.00;6;13.0;91.3
2020-10-03T05:00:00Z;14.1;0.00;8;12.3;95.3
2020-10-03T06:00:00Z;14.4;0.00;8;12.9;92.0
2020-10-03T07:00:00Z;14.4;0.00;8;12.3;92.8
2020-10-03T08:00:00Z;14.7;0.00;8;12.9;88.4
2020-10-03T09:00:00Z;14.7;0.00;8;12.5;95.1
2020-10-03T10:00:00Z;15.2;0.00;8;11.6;97.1
2020-10-03T11:00:00Z;15.0;0.00;8;10.9;93.4
2020-10-03T12:00:00Z;15.2;0.00;8;10.2;98.6
2020-10-03T13:00:00Z;16.0;0.00;8;9.3;94.6
2020-10-03T14:00:00Z;16.3;0.00;8;8.2;102.4
2020-10-03T15:00:00Z;16.5;0.00;8;7.9;106.2
2020-10-03T16:00:00Z;16.7;0.00;8;7.3;105.0
2020-10-03T17:00:00Z;16.7;0.02;7;7.5;92.0
2020-10-03T18:00:00Z;16.3;0.22;8;7.3;107.4
2020-10-03T19:00:00Z;15.2;0.39;8;8.3;178.3
2020-10-03T20:00:00Z;13.3;1.50;8;8.0;202.5
2020-10-03T21:00:00Z;12.2;0.14;3;6.8;203.5
2020-10-03T22:00:00Z;11.4;0.00;2;7.0;190.5
2020-10-03T23:00:00Z;11.0;0.00;3;6.6;177.0
2020-10-04T00:00:00Z;10.8;0.00;1;6.5;156.1
2020-10-04T01:00:00Z;10.9;0.00;0;6.6;150.8
2020-10-04T02:00:00Z;11.4;0.00;2;7.3;146.3
2020-10-04T03:00:00Z;10.9;0.00;1;7.5;143.9
2020-10-04T04:00:00Z;10.8;0.00;3;8.1;139.5
2020-10-04T05:00:00Z;11.2;0.00;2;8.2;138.0
2020-10-04T06:00:00Z;11.9;0.00;6;8.6;134.0
2020-10-04T07:00:00Z;11.7;0.00;8;9.1;135.2
2020-10-04T08:00:00Z;12.6;0.00;5;9.1;141.4
2020-10-04T09:00:00Z;13.3;0.00;6;8.5;154.2
2020-10-04T10:00:00Z;14.5;0.00;2;10.7;187.4
2020-10-04T11:00:00Z;14.9;0.00;5;11.8;190.8
2020-10-04T12:00:00Z;13.7;0.00;8;10.4;196.4
2020-10-04T13:00:00Z;14.4;0.02;6;9.9;192.0
2020-10-04T14:00:00Z;15.3;0.00;3;9.6;189.3
2020-10-04T15:00:00Z;15.0;0.00;3;9.4;183.2
2020-10-04T16:00:00Z;14.4;0.00;1;9.0;180.2
2020-10-04T17:00:00Z;13.3;0.00;0;8.5;176.6
2020-10-04T18:00:00Z;12.1;0.00;2;7.9;164.0
2020-10-04T19:00:00Z;12.3;0.00;4;7.6;156.2
2020-10-04T20:00:00Z;12.2;0.00;2;7.6;161.4
2020-10-04T21:00:00Z;11.9;0.00;2;7.7;159.2
2020-10-04T22:00:00Z;11.8;0.00;2;8.3;156.5
2020-10-04T23:00:00Z;11.7;0.00;3;8.7;155.7
2020-10-05T00:00:00Z;11.3;0.00;0;8.2;157.5
2020-10-05T01:00:00Z;11.8;0.00;4;7.9;156.3
2020-10-05T02:00:00Z;11.5;0.00;3;7.7;161.6
2020-10-05T03:00:00Z;11.1;0.00;3;7.5;158.4
2020-10-05T04:00:00Z;10.8;0.00;4;7.7;151.5
2020-10-05T05:00:00Z;11.2;0.00;5;8.4;146.8
2020-10-05T06:00:00Z;11.8;0.00;4;8.1;149.6
2020-10-05T07:00:00Z;12.1;0.00;6;7.3;159.5
2020-10-05T08:00:00Z;12.9;0.00;4;8.5;144.4
2020-10-05T09:00:00Z;13.9;0.00;4;9.3;147.9
2020-10-05T10:00:00Z;14.8;0.00;4;9.4;147.2
2020-10-05T11:00:00Z;15.0;0.00;6;9.5;151.0
2020-10-05T12:00:00Z;15.4;0.00;6;9.6;156.7
2020-10-05T13:00:00Z;14.9;0.00;6;9.2;163.8
2020-10-05T14:00:00Z;14.6;0.00;7;8.8;169.3
2020-10-05T15:00:00Z;13.7;0.01;8;8.4;171.2
2020-10-05T16:00:00Z;13.3;0.01;6;8.3;168.2
2020-10-05T17:00:00Z;12.6;0.00;4;7.7;164.4
2020-10-05T18:00:00Z;11.8;0.00;2;7.6;161.6
2020-10-05T19:00:00Z;11.7;0.06;5;7.7;172.6
2020-10-05T20:00:00Z;11.4;0.06;4;7.6;176.6
